Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right,Answer.hO.left,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A36LOA6VLJU157,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,AMX5R6NLYNA2K,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,ASWZO1WY1UHEP,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A16FIPBHBYLFKY,True,False,False,True,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,AL6TUFYAMT6U4,False,True,False,True,False,True,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A3CAF7LTD3ORSG,True,False,False,True,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1IU5OP7BBZHZ7,True,False,True,False,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A314XJY8V1YL12,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1S88VQY8G8CNC,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,AISFU4P55HYEH,True,False,True,False,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A3UUH3632AI3ZX,True,False,False,True,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1NH9LK567B862,True,False,False,True,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A2UF2FRGVW4T89,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A2XI3DX3IJ1TAV,False,True,True,False,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A3O81LHBBI8NPK,True,False,False,True,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A2KJ983WWTEK4L,False,True,False,True,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A32UE0WDFAUWBE,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A22KRF782ELLB0,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A3QS7M912JGKFD,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A3862RIFFUV141,True,False,False,True,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1Q7VWUBIJOK17,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1E2VJVX6MZ6PL,True,False,True,False,False,True,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,APSN3KV49VLKX,False,True,True,False,False,True,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A11SX02CICZN85,True,False,False,True,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A272A0JGRTBFCR,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1NF6PELRKACS9,True,False,True,False,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A1KFK92GEFQ9F5,True,False,False,True,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A2ZV821LZHVOHD,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/e918b859ee_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f30a397b0c_38.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e5124f7ead_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_49.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e4ec916c5d_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_19.mp4,A3169N2SCN3ENK,True,False,False,True,True,False,True,False,True,False,False,True,True,True
